,utterance,speaker,dialogue_act,text,dialogue_id,level
59dialogues/2BiL01.cha,58.0,interviewer,statement,how many   sorry bed rooms .,2BiL01.cha,2.0
60dialogues/2BiL01.cha,59.0,participant,general_other_question,bed rooms ?,2BiL01.cha,2.0
61dialogues/2BiL01.cha,60.0,interviewer,yes_answers,yeah .,2BiL01.cha,2.0
62dialogues/2BiL01.cha,61.0,participant,statement,hmm  four .,2BiL01.cha,2.0
63dialogues/2BiL01.cha,62.0,interviewer,statement,four bed rooms ok .,2BiL01.cha,2.0
64dialogues/2BiL01.cha,63.0,interviewer,general_other_question,can you describe your bed room ?,2BiL01.cha,2.0
65dialogues/2BiL01.cha,64.0,participant,general_other_question,my bed room ?,2BiL01.cha,2.0
66dialogues/2BiL01.cha,65.0,interviewer,statement,yes please .,2BiL01.cha,2.0
67dialogues/2BiL01.cha,66.0,participant,statement,is hmm I have  bed  ...,2BiL01.cha,2.0
68dialogues/2BiL01.cha,67.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL01.cha,2.0
69dialogues/2BiL01.cha,68.0,participant,statement," , and a table  ...",2BiL01.cha,2.0
70dialogues/2BiL01.cha,69.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL01.cha,2.0
71dialogues/2BiL01.cha,70.0,participant,statement," , hmm and a chair .",2BiL01.cha,2.0
72dialogues/2BiL01.cha,71.0,interviewer,yes_answers,yes .,2BiL01.cha,2.0
73dialogues/2BiL01.cha,72.0,participant,signal_non_understanding,hmm .,2BiL01.cha,2.0
74dialogues/2BiL01.cha,73.0,interviewer,general_other_question,have you got a computer in your bed room ?,2BiL01.cha,2.0
75dialogues/2BiL01.cha,74.0,participant,no_answers,no .,2BiL01.cha,2.0
76dialogues/2BiL01.cha,75.0,interviewer,statement,no ok .,2BiL01.cha,2.0
77dialogues/2BiL01.cha,76.0,interviewer,general_other_question,have you got a dog at home ?,2BiL01.cha,2.0
78dialogues/2BiL01.cha,77.0,participant,no_answers,no .,2BiL01.cha,2.0
79dialogues/2BiL01.cha,78.0,interviewer,backchannel_question,no ?,2BiL01.cha,2.0
80dialogues/2BiL01.cha,79.0,interviewer,yes_no_question,do you like dogs ?,2BiL01.cha,2.0
81dialogues/2BiL01.cha,80.0,participant,statement,&=laugh yes .,2BiL01.cha,2.0
82dialogues/2BiL01.cha,81.0,interviewer,backchannel_question,yes ?,2BiL01.cha,2.0
83dialogues/2BiL01.cha,82.0,participant,yes_answers,yes .,2BiL01.cha,2.0
1dialogues/3AiL49.cha,0.0,interviewer,general_other_question,ok and how old are you ?,3AiL49.cha,3.0
2dialogues/3AiL49.cha,1.0,participant,statement,hmm seventeen years old .,3AiL49.cha,3.0
3dialogues/3AiL49.cha,2.0,interviewer,yes_no_question,do you like this school ?,3AiL49.cha,3.0
4dialogues/3AiL49.cha,3.0,participant,spanish,,3AiL49.cha,3.0
5dialogues/3AiL49.cha,4.0,interviewer,statement,yes that's right .,3AiL49.cha,3.0
6dialogues/3AiL49.cha,5.0,participant,no_answers,no .,3AiL49.cha,3.0
7dialogues/3AiL49.cha,6.0,interviewer,wh_question,why not ?,3AiL49.cha,3.0
8dialogues/3AiL49.cha,7.0,participant,statement,no no .,3AiL49.cha,3.0
9dialogues/3AiL49.cha,8.0,interviewer,wh_question,why you don't like the school ?,3AiL49.cha,3.0
10dialogues/3AiL49.cha,9.0,interviewer,statement,you tell me something .,3AiL49.cha,3.0
11dialogues/3AiL49.cha,10.0,participant,spanish,,3AiL49.cha,3.0
12dialogues/3AiL49.cha,11.0,participant,spanish,,3AiL49.cha,3.0
13dialogues/3AiL49.cha,12.0,interviewer,yes_answers,yeah .,3AiL49.cha,3.0
14dialogues/3AiL49.cha,13.0,interviewer,statement,"you say  ""/.",3AiL49.cha,3.0
15dialogues/3AiL49.cha,14.0,interviewer,statement," "" no .",3AiL49.cha,3.0
16dialogues/3AiL49.cha,15.0,interviewer,general_other_question,and I ask why ?,3AiL49.cha,3.0
17dialogues/3AiL49.cha,16.0,interviewer,spanish,,3AiL49.cha,3.0
18dialogues/3AiL49.cha,17.0,interviewer,wh_question,hmm what time did you arrive this morning ?,3AiL49.cha,3.0
19dialogues/3AiL49.cha,18.0,participant,spanish,,3AiL49.cha,3.0
20dialogues/3AiL49.cha,19.0,interviewer,statement,no this morning here .,3AiL49.cha,3.0
21dialogues/3AiL49.cha,20.0,participant,spanish,,3AiL49.cha,3.0
22dialogues/3AiL49.cha,21.0,participant,statement,hmm at  quarter cuarto@s quarter past eight .,3AiL49.cha,3.0
23dialogues/3AiL49.cha,22.0,interviewer,general_other_question,that's right and hmm when will you leave ?,3AiL49.cha,3.0
24dialogues/3AiL49.cha,23.0,interviewer,wh_question,when you will go home ?,3AiL49.cha,3.0
25dialogues/3AiL49.cha,24.0,participant,statement,in in Sants .,3AiL49.cha,3.0
26dialogues/3AiL49.cha,25.0,interviewer,statement,in Sants .,3AiL49.cha,3.0
27dialogues/3AiL49.cha,26.0,interviewer,general_other_question,no but I say at what time  will you go home ?,3AiL49.cha,3.0
28dialogues/3AiL49.cha,27.0,participant,backchannel_acknowledge,ah !,3AiL49.cha,3.0
29dialogues/3AiL49.cha,28.0,interviewer,general_other_question,will you leave school ?,3AiL49.cha,3.0
30dialogues/3AiL49.cha,29.0,participant,statement,ten minutes .,3AiL49.cha,3.0
31dialogues/3AiL49.cha,30.0,interviewer,general_other_question,in ten minutes ?,3AiL49.cha,3.0
32dialogues/3AiL49.cha,31.0,interviewer,backchannel_acknowledge,ah !,3AiL49.cha,3.0
33dialogues/3AiL49.cha,32.0,interviewer,wh_question,what will you do when you finish today ?,3AiL49.cha,3.0
34dialogues/3AiL49.cha,33.0,participant,spanish,,3AiL49.cha,3.0
35dialogues/3AiL49.cha,34.0,interviewer,statement,when you finish    the lessons .,3AiL49.cha,3.0
36dialogues/3AiL49.cha,35.0,interviewer,wh_question,what will you do ?,3AiL49.cha,3.0
37dialogues/3AiL49.cha,36.0,participant,spanish,,3AiL49.cha,3.0
38dialogues/3AiL49.cha,37.0,participant,spanish,,3AiL49.cha,3.0
39dialogues/3AiL49.cha,38.0,interviewer,statement,  right .,3AiL49.cha,3.0
40dialogues/3AiL49.cha,39.0,participant,spanish,,3AiL49.cha,3.0
41dialogues/3AiL49.cha,40.0,interviewer,general_other_question,but today „ hmm ?,3AiL49.cha,3.0
42dialogues/3AiL49.cha,41.0,participant,statement,hmm  .,3AiL49.cha,3.0
43dialogues/3AiL49.cha,42.0,participant,statement,going to the disco .,3AiL49.cha,3.0
44dialogues/3AiL49.cha,43.0,participant,spanish,,3AiL49.cha,3.0
45dialogues/3AiL49.cha,44.0,interviewer,statement,say it in English  if you can .,3AiL49.cha,3.0
46dialogues/3AiL49.cha,45.0,participant,statement, hmm go to the disco .,3AiL49.cha,3.0
47dialogues/3AiL49.cha,46.0,interviewer,statement,ah go to the disco .,3AiL49.cha,3.0
48dialogues/3AiL49.cha,47.0,interviewer,wh_question,what did you do last week   last week end sorry ?,3AiL49.cha,3.0
49dialogues/3AiL49.cha,48.0,participant,signal_non_understanding,hmm .,3AiL49.cha,3.0
50dialogues/3AiL49.cha,49.0,interviewer,general_other_question,"Saturday, Sunday  what did you do ?",3AiL49.cha,3.0
51dialogues/3AiL49.cha,50.0,participant,statement,go   to the pub .,3AiL49.cha,3.0
52dialogues/3AiL49.cha,51.0,interviewer,general_other_question,so you were saying that you went to the  ..?,3AiL49.cha,3.0
53dialogues/3AiL49.cha,52.0,participant,statement,to the pub .,3AiL49.cha,3.0
54dialogues/3AiL49.cha,53.0,participant,statement,pub .,3AiL49.cha,3.0
55dialogues/3AiL49.cha,54.0,interviewer,general_other_question,pub ?,3AiL49.cha,3.0
56dialogues/3AiL49.cha,55.0,participant,statement,pub .,3AiL49.cha,3.0
57dialogues/3AiL49.cha,56.0,interviewer,general_other_question,and   what did you do there ?,3AiL49.cha,3.0
58dialogues/3AiL49.cha,57.0,participant,spanish,,3AiL49.cha,3.0
59dialogues/3AiL49.cha,58.0,participant,spanish,,3AiL49.cha,3.0
60dialogues/3AiL49.cha,59.0,interviewer,general_other_question,you went to hmm (..) you went to a pub  with friends ?,3AiL49.cha,3.0
61dialogues/3AiL49.cha,60.0,participant,yes_answers,yes .,3AiL49.cha,3.0
62dialogues/3AiL49.cha,61.0,interviewer,wh_question,and what did you do with your friends there ?,3AiL49.cha,3.0
63dialogues/3AiL49.cha,62.0,participant,spanish,,3AiL49.cha,3.0
64dialogues/3AiL49.cha,63.0,participant,spanish,,3AiL49.cha,3.0
65dialogues/3AiL49.cha,64.0,interviewer,no_answers,no .,3AiL49.cha,3.0
66dialogues/3AiL49.cha,65.0,interviewer,wh_question,what did you do ?,3AiL49.cha,3.0
67dialogues/3AiL49.cha,66.0,interviewer,statement, let's leave it .,3AiL49.cha,3.0
68dialogues/3AiL49.cha,67.0,interviewer,statement,now  let's talk about  family .,3AiL49.cha,3.0
69dialogues/3AiL49.cha,68.0,interviewer,statement,"your father, your mother, your brothers and sisters .",3AiL49.cha,3.0
70dialogues/3AiL49.cha,69.0,interviewer,statement,tell me about them .,3AiL49.cha,3.0
71dialogues/3AiL49.cha,70.0,participant,statement,hmm  my father is is a  fifteen  years old  and my my mother  fortyyears old  and my sister is  twenty six years .,3AiL49.cha,3.0
72dialogues/3AiL49.cha,71.0,interviewer,general_other_question,no brothers ?,3AiL49.cha,3.0
73dialogues/3AiL49.cha,72.0,participant,statement,no brothers .,3AiL49.cha,3.0
74dialogues/3AiL49.cha,73.0,interviewer,statement,   /.,3AiL49.cha,3.0
75dialogues/3AiL49.cha,74.0,participant,signal_non_understanding,  .,3AiL49.cha,3.0
76dialogues/3AiL49.cha,75.0,interviewer,wh_question,what do they do ?,3AiL49.cha,3.0
77dialogues/3AiL49.cha,76.0,interviewer,general_other_question,"your mother, your father, your sister ?",3AiL49.cha,3.0
78dialogues/3AiL49.cha,77.0,interviewer,wh_question,what do they do ?,3AiL49.cha,3.0
79dialogues/3AiL49.cha,78.0,participant,spanish,,3AiL49.cha,3.0
80dialogues/3AiL49.cha,79.0,interviewer,statement,well hmm now describe me your house .,3AiL49.cha,3.0
81dialogues/3AiL49.cha,80.0,interviewer,statement,tell me how many rooms are there  ...,3AiL49.cha,3.0
82dialogues/3AiL49.cha,81.0,participant,statement,hmm four rooms .,3AiL49.cha,3.0
83dialogues/3AiL49.cha,82.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL49.cha,3.0
84dialogues/3AiL49.cha,83.0,participant,spanish,,3AiL49.cha,3.0
85dialogues/3AiL49.cha,84.0,interviewer,signal_non_understanding, .,3AiL49.cha,3.0
86dialogues/3AiL49.cha,85.0,participant,backchannel_acknowledge,ah !,3AiL49.cha,3.0
87dialogues/3AiL49.cha,86.0,participant,general_other_question,"and one bath room,  one &ki  kitchen ?",3AiL49.cha,3.0
88dialogues/3AiL49.cha,87.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL49.cha,3.0
89dialogues/3AiL49.cha,88.0,participant,statement,and  //.,3AiL49.cha,3.0
90dialogues/3AiL49.cha,89.0,interviewer,statement,tell me about your   room room .,3AiL49.cha,3.0
91dialogues/3AiL49.cha,90.0,participant,backchannel_acknowledge,ah !,3AiL49.cha,3.0
92dialogues/3AiL49.cha,91.0,participant,statement,my room is  very beautiful &=laugh .,3AiL49.cha,3.0
93dialogues/3AiL49.cha,92.0,interviewer,statement,oh &=laugh !,3AiL49.cha,3.0
94dialogues/3AiL49.cha,93.0,interviewer,wh_question,what have you got in your room ?,3AiL49.cha,3.0
95dialogues/3AiL49.cha,94.0,participant,spanish,,3AiL49.cha,3.0
96dialogues/3AiL49.cha,95.0,interviewer,yes_answers,yeah .,3AiL49.cha,3.0
97dialogues/3AiL49.cha,96.0,participant,statement,"hmm tv, (..) hmm stereo, (..) computer (..)  one bed .",3AiL49.cha,3.0
98dialogues/3AiL49.cha,97.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL49.cha,3.0
99dialogues/3AiL49.cha,98.0,participant,spanish,,3AiL49.cha,3.0
100dialogues/3AiL49.cha,99.0,interviewer,statement,I'm glad to hear that your room is beautiful &=laugh .,3AiL49.cha,3.0
101dialogues/3AiL49.cha,100.0,interviewer,general_other_question,now  hmm would you like to ask me any questions ?,3AiL49.cha,3.0
102dialogues/3AiL49.cha,101.0,interviewer,statement,ask  me  questions now .,3AiL49.cha,3.0
103dialogues/3AiL49.cha,102.0,participant,backchannel_acknowledge,ah !,3AiL49.cha,3.0
104dialogues/3AiL49.cha,103.0,participant,statement,how old are  how are you &=laugh .,3AiL49.cha,3.0
105dialogues/3AiL49.cha,104.0,interviewer,statement,hmm fine thanks .,3AiL49.cha,3.0
106dialogues/3AiL49.cha,105.0,interviewer,statement,"another question  more questions about me, about my family, about  anything you want to know .",3AiL49.cha,3.0
107dialogues/3AiL49.cha,106.0,participant,spanish,,3AiL49.cha,3.0
108dialogues/3AiL49.cha,107.0,interviewer,signal_non_understanding,hmm ?,3AiL49.cha,3.0
109dialogues/3AiL49.cha,108.0,participant,spanish,,3AiL49.cha,3.0
110dialogues/3AiL49.cha,109.0,interviewer,spanish,,3AiL49.cha,3.0
111dialogues/3AiL49.cha,110.0,participant,spanish,,3AiL49.cha,3.0
112dialogues/3AiL49.cha,111.0,interviewer,spanish,,3AiL49.cha,3.0
113dialogues/3AiL49.cha,112.0,participant,general_other_question, hmm how many  brothers and sisters ?,3AiL49.cha,3.0
114dialogues/3AiL49.cha,113.0,interviewer,statement,I have one brother  and one sister .,3AiL49.cha,3.0
115dialogues/3AiL49.cha,114.0,participant,wh_question,what's your name ?,3AiL49.cha,3.0
116dialogues/3AiL49.cha,115.0,interviewer,statement,Maria_Rosa .,3AiL49.cha,3.0
117dialogues/3AiL49.cha,116.0,participant,spanish,,3AiL49.cha,3.0
118dialogues/3AiL49.cha,117.0,interviewer,spanish,,3AiL49.cha,3.0
119dialogues/3AiL49.cha,118.0,participant,wh_question,what are you ?,3AiL49.cha,3.0
120dialogues/3AiL49.cha,119.0,interviewer,statement,I am a teacher .,3AiL49.cha,3.0
121dialogues/3AiL49.cha,120.0,participant,response_acknowledgement,uhhuh ok .,3AiL49.cha,3.0
122dialogues/3AiL49.cha,121.0,participant,spanish,,3AiL49.cha,3.0
123dialogues/3AiL49.cha,122.0,interviewer,statement,  ...,3AiL49.cha,3.0
124dialogues/3AiL49.cha,123.0,participant,spanish,,3AiL49.cha,3.0
125dialogues/3AiL49.cha,124.0,interviewer,spanish,,3AiL49.cha,3.0
126dialogues/3AiL49.cha,125.0,interviewer,spanish,,3AiL49.cha,3.0
1dialogues/4AiL42.cha,0.0,interviewer,general_other_question,and you don't like English then ?,4AiL42.cha,4.0
2dialogues/4AiL42.cha,1.0,participant,statement,&=laugh .,4AiL42.cha,4.0
3dialogues/4AiL42.cha,2.0,interviewer,statement,you don't like don't like English .,4AiL42.cha,4.0
4dialogues/4AiL42.cha,3.0,participant,spanish,,4AiL42.cha,4.0
5dialogues/4AiL42.cha,4.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL42.cha,4.0
6dialogues/4AiL42.cha,5.0,participant,spanish,,4AiL42.cha,4.0
7dialogues/4AiL42.cha,6.0,interviewer,declarative_yes_no_question,ok so you think you are motivated to learn ?,4AiL42.cha,4.0
8dialogues/4AiL42.cha,7.0,participant,no_answers,no .,4AiL42.cha,4.0
9dialogues/4AiL42.cha,8.0,interviewer,repeat_phrase,no you are not .,4AiL42.cha,4.0
10dialogues/4AiL42.cha,9.0,interviewer,general_other_question,because it's always been difficult ?,4AiL42.cha,4.0
11dialogues/4AiL42.cha,10.0,participant,statement,difficult hmm .,4AiL42.cha,4.0
12dialogues/4AiL42.cha,11.0,interviewer,response_acknowledgement,ok .,4AiL42.cha,4.0
13dialogues/4AiL42.cha,12.0,interviewer,general_other_question,I'll make very simple questions „ ok ?,4AiL42.cha,4.0
14dialogues/4AiL42.cha,13.0,interviewer,statement,right .,4AiL42.cha,4.0
15dialogues/4AiL42.cha,14.0,interviewer,general_other_question,have you got any brothers or sisters ?,4AiL42.cha,4.0
16dialogues/4AiL42.cha,15.0,participant,statement,sisters  one sister .,4AiL42.cha,4.0
17dialogues/4AiL42.cha,16.0,interviewer,statement,one  sister .,4AiL42.cha,4.0
18dialogues/4AiL42.cha,17.0,participant,statement,uhhuh  .,4AiL42.cha,4.0
19dialogues/4AiL42.cha,18.0,interviewer,general_other_question,is she younger or older than you ?,4AiL42.cha,4.0
20dialogues/4AiL42.cha,19.0,participant,spanish,,4AiL42.cha,4.0
21dialogues/4AiL42.cha,20.0,interviewer,general_other_question,how would you say that in English ?,4AiL42.cha,4.0
22dialogues/4AiL42.cha,21.0,participant,signal_non_understanding,hmm ?,4AiL42.cha,4.0
23dialogues/4AiL42.cha,22.0,interviewer,general_other_question,how would you say that in English ?,4AiL42.cha,4.0
24dialogues/4AiL42.cha,23.0,participant,backchannel_acknowledge,ah !,4AiL42.cha,4.0
25dialogues/4AiL42.cha,24.0,interviewer,statement,I'm sure you can !,4AiL42.cha,4.0
26dialogues/4AiL42.cha,25.0,interviewer,wh_question,what did I ask you ?,4AiL42.cha,4.0
27dialogues/4AiL42.cha,26.0,interviewer,statement,"I said  ""/.",4AiL42.cha,4.0
28dialogues/4AiL42.cha,27.0,interviewer,general_other_question," "" is she younger or older  than you ?",4AiL42.cha,4.0
29dialogues/4AiL42.cha,28.0,participant,statement,older  .,4AiL42.cha,4.0
30dialogues/4AiL42.cha,29.0,interviewer,statement,ok right .,4AiL42.cha,4.0
31dialogues/4AiL42.cha,30.0,interviewer,general_other_question,you see how you can do it ?,4AiL42.cha,4.0
32dialogues/4AiL42.cha,31.0,interviewer,response_acknowledgement,ok .,4AiL42.cha,4.0
33dialogues/4AiL42.cha,32.0,participant,spanish,,4AiL42.cha,4.0
34dialogues/4AiL42.cha,33.0,interviewer,yes_no_question,and hmm do you live near the school ?,4AiL42.cha,4.0
35dialogues/4AiL42.cha,34.0,participant,spanish,,4AiL42.cha,4.0
36dialogues/4AiL42.cha,35.0,interviewer,backchannel_question,yes ?,4AiL42.cha,4.0
37dialogues/4AiL42.cha,36.0,interviewer,general_other_question,and how many people are there in your family ?,4AiL42.cha,4.0
38dialogues/4AiL42.cha,37.0,participant,statement,hmm four .,4AiL42.cha,4.0
39dialogues/4AiL42.cha,38.0,interviewer,statement,four ok .,4AiL42.cha,4.0
40dialogues/4AiL42.cha,39.0,interviewer,yes_no_question,hmm do you speak Catalan at home ?,4AiL42.cha,4.0
41dialogues/4AiL42.cha,40.0,participant,yes_answers,yes .,4AiL42.cha,4.0
42dialogues/4AiL42.cha,41.0,interviewer,backchannel_question,yeah ?,4AiL42.cha,4.0
43dialogues/4AiL42.cha,42.0,interviewer,wh_question,and hmm what else  ..?,4AiL42.cha,4.0
44dialogues/4AiL42.cha,43.0,interviewer,wh_question,what do you like to do hmm at week ends ?,4AiL42.cha,4.0
45dialogues/4AiL42.cha,44.0,interviewer,general_other_question,in your free time  what do you like to do ?,4AiL42.cha,4.0
46dialogues/4AiL42.cha,45.0,participant,statement,hmm  hmm photography  ...,4AiL42.cha,4.0
47dialogues/4AiL42.cha,46.0,interviewer,yes_answers,yes .,4AiL42.cha,4.0
48dialogues/4AiL42.cha,47.0,participant,statement,and:  /.,4AiL42.cha,4.0
49dialogues/4AiL42.cha,48.0,interviewer,yes_no_question,are you good ?,4AiL42.cha,4.0
50dialogues/4AiL42.cha,49.0,interviewer,yes_no_question,are you a good photographer ?,4AiL42.cha,4.0
51dialogues/4AiL42.cha,50.0,participant,statement,&=laugh .,4AiL42.cha,4.0
52dialogues/4AiL42.cha,51.0,interviewer,backchannel_question,yeah ?,4AiL42.cha,4.0
53dialogues/4AiL42.cha,52.0,participant,statement,and hmm what hmm one day  ...,4AiL42.cha,4.0
54dialogues/4AiL42.cha,53.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL42.cha,4.0
55dialogues/4AiL42.cha,54.0,participant,statement,  study  ...,4AiL42.cha,4.0
56dialogues/4AiL42.cha,55.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL42.cha,4.0
57dialogues/4AiL42.cha,56.0,participant,statement,hmm with friends with  ...,4AiL42.cha,4.0
58dialogues/4AiL42.cha,57.0,interviewer,response_acknowledgement,ok .,4AiL42.cha,4.0
59dialogues/4AiL42.cha,58.0,participant,statement," , and .",4AiL42.cha,4.0
60dialogues/4AiL42.cha,59.0,interviewer,wh_question,where do you go with your friends ?,4AiL42.cha,4.0
61dialogues/4AiL42.cha,60.0,participant,statement,hmm bars  ...,4AiL42.cha,4.0
62dialogues/4AiL42.cha,61.0,interviewer,response_acknowledgement,ok .,4AiL42.cha,4.0
63dialogues/4AiL42.cha,62.0,participant,spanish,,4AiL42.cha,4.0
64dialogues/4AiL42.cha,63.0,interviewer,response_acknowledgement,ok .,4AiL42.cha,4.0
65dialogues/4AiL42.cha,64.0,interviewer,wh_question,and hmm what did you do last week end for example ?,4AiL42.cha,4.0
66dialogues/4AiL42.cha,65.0,participant,spanish,,4AiL42.cha,4.0
67dialogues/4AiL42.cha,66.0,interviewer,general_other_question,you had dinner ?,4AiL42.cha,4.0
68dialogues/4AiL42.cha,67.0,participant,statement,hmm I had dinner hmm at night and hmm bars .,4AiL42.cha,4.0
